# Intensity Error [H,0,0] DeltaE
#  shape: 140x100
6.574684e-05 1.549690e-05 6.724996e+00 8.375000e+01
3.425882e-05 1.083380e-05 6.724996e+00 8.425000e+01
3.045039e-05 1.015027e-05 6.724996e+00 8.475000e+01
5.702822e-05 1.425722e-05 6.724996e+00 8.525000e+01
4.821933e-05 1.337382e-05 6.724996e+00 8.575000e+01
5.601951e-05 1.400496e-05 6.724996e+00 8.625000e+01
3.603555e-05 1.139553e-05 6.724996e+00 8.675000e+01
6.217507e-05 1.554392e-05 6.724996e+00 8.725000e+01
6.624656e-05 1.606738e-05 6.724996e+00 8.775000e+01
5.479741e-05 1.464531e-05 6.724996e+00 8.825000e+01
1.679252e-05 8.396346e-06 6.724996e+00 8.875000e+01
3.180519e-05 1.202131e-05 6.724996e+00 8.925000e+01
2.216418e-05 9.912147e-06 6.724996e+00 8.975000e+01
1.906962e-05 9.534904e-06 6.724996e+00 9.025000e+01
3.204033e-05 1.308052e-05 6.724996e+00 9.075000e+01
1.094219e-05 7.737323e-06 6.724996e+00 9.125000e+01
3.511566e-05 1.433598e-05 6.724996e+00 9.175000e+01
6.309411e-06 6.309411e-06 6.724996e+00 9.225000e+01
3.293243e-05 1.472788e-05 6.724996e+00 9.275000e+01
2.031430e-05 1.172849e-05 6.724996e+00 9.325000e+01
2.086321e-05 1.204556e-05 6.724996e+00 9.375000e+01
6.930524e-06 6.930524e-06 6.724996e+00 9.425000e+01
6.804995e-06 6.804994e-06 6.724996e+00 9.475000e+01
6.942575e-06 6.942576e-06 6.724996e+00 9.525000e+01
0.000000e+00 0.000000e+00 6.724996e+00 9.575000e+01
1.360254e-05 9.618756e-06 6.724996e+00 9.625000e+01
2.056287e-05 1.187225e-05 6.724996e+00 9.675000e+01
1.354573e-05 9.578292e-06 6.724996e+00 9.725000e+01
1.373738e-05 9.714113e-06 6.724996e+00 9.775000e+01
2.034550e-05 1.174652e-05 6.724996e+00 9.825000e+01
0.000000e+00 0.000000e+00 6.724996e+00 9.875000e+01
2.745163e-05 1.372588e-05 6.724996e+00 9.925000e+01
6.748781e-06 6.748781e-06 6.724996e+00 9.975000e+01
1.110542e-04 2.098825e-05 6.774996e+00 5.025000e+01
6.118679e-05 1.579906e-05 6.774996e+00 5.075000e+01
1.008662e-04 2.017397e-05 6.774996e+00 5.125000e+01
8.735676e-05 1.862522e-05 6.774996e+00 5.175000e+01
6.649556e-05 1.567343e-05 6.774996e+00 5.225000e+01
5.250650e-05 1.403320e-05 6.774996e+00 5.275000e+01
6.569619e-05 1.642481e-05 6.774996e+00 5.325000e+01
5.365290e-05 1.488125e-05 6.774996e+00 5.375000e+01
5.734321e-05 1.532667e-05 6.774996e+00 5.425000e+01
7.879686e-05 1.762005e-05 6.774996e+00 5.475000e+01
6.758162e-05 1.592974e-05 6.774996e+00 5.525000e+01
6.046956e-05 1.616168e-05 6.774996e+00 5.575000e+01
1.015783e-04 2.118119e-05 6.774996e+00 5.625000e+01
6.597798e-05 1.703631e-05 6.774996e+00 5.675000e+01
5.933267e-05 1.585774e-05 6.774996e+00 5.725000e+01
7.557503e-05 1.733873e-05 6.774996e+00 5.775000e+01
7.163420e-05 1.790936e-05 6.774996e+00 5.825000e+01
1.539504e-04 2.721604e-05 6.774996e+00 5.875000e+01
1.045325e-04 2.228713e-05 6.774996e+00 5.925000e+01
1.518582e-04 2.643584e-05 6.774996e+00 5.975000e+01
1.196068e-04 2.260439e-05 6.774996e+00 6.025000e+01
1.704619e-04 2.881429e-05 6.774996e+00 6.075000e+01
2.270456e-04 3.503502e-05 6.774996e+00 6.125000e+01
2.083263e-04 3.379627e-05 6.774996e+00 6.175000e+01
1.551783e-04 2.881625e-05 6.774996e+00 6.225000e+01
8.691542e-05 2.108056e-05 6.774996e+00 6.275000e+01
1.165726e-04 2.674394e-05 6.774996e+00 6.325000e+01
9.914409e-05 2.649784e-05 6.774996e+00 6.375000e+01
8.599589e-05 2.482532e-05 6.774996e+00 6.425000e+01
6.057126e-05 2.019068e-05 6.774996e+00 6.475000e+01
2.640733e-05 1.320371e-05 6.774996e+00 6.525000e+01
2.464899e-05 1.423123e-05 6.774996e+00 6.575000e+01
0.000000e+00 0.000000e+00 6.774996e+00 6.625000e+01
3.689936e-05 1.845041e-05 6.774996e+00 6.675000e+01
6.563563e-05 2.320571e-05 6.774996e+00 6.725000e+01
1.645846e-05 1.163790e-05 6.774996e+00 6.775000e+01
2.018861e-05 1.427597e-05 6.774996e+00 6.825000e+01
3.019580e-05 1.743405e-05 6.774996e+00 6.875000e+01
3.730448e-05 1.865295e-05 6.774996e+00 6.925000e+01
5.472110e-05 2.068307e-05 6.774996e+00 6.975000e+01
4.304877e-05 1.925256e-05 6.774996e+00 7.025000e+01
1.081495e-05 1.081495e-05 6.774996e+00 7.075000e+01
4.409067e-05 2.204594e-05 6.774996e+00 7.125000e+01
1.139849e-05 1.139849e-05 6.774996e+00 7.175000e+01
1.216919e-05 1.216919e-05 6.774996e+00 7.225000e+01
1.490409e-05 1.490410e-05 6.774996e+00 7.275000e+01
2.877500e-05 2.034702e-05 6.774996e+00 7.325000e+01
3.845406e-05 2.220173e-05 6.774996e+00 7.375000e+01
3.319137e-05 1.916309e-05 6.774996e+00 7.425000e+01
1.876042e-05 1.326562e-05 6.774996e+00 7.475000e+01
3.525981e-05 1.576874e-05 6.774996e+00 7.525000e+01
3.544536e-05 1.447074e-05 6.774996e+00 7.575000e+01
3.895034e-05 1.472221e-05 6.774996e+00 7.625000e+01
6.247901e-05 1.803678e-05 6.774996e+00 7.675000e+01
2.263983e-05 1.012509e-05 6.774996e+00 7.725000e+01
3.236825e-05 1.144430e-05 6.774996e+00 7.775000e+01
1.228594e-05 7.093376e-06 6.774996e+00 7.825000e+01
1.663714e-05 8.318634e-06 6.774996e+00 7.875000e+01
3.344734e-05 1.114930e-05 6.774996e+00 7.925000e+01
4.888610e-05 1.306558e-05 6.774996e+00 7.975000e+01
2.499908e-05 9.449007e-06 6.774996e+00 8.025000e+01
4.437098e-05 1.280893e-05 6.774996e+00 8.075000e+01
4.101270e-05 1.183960e-05 6.774996e+00 8.125000e+01
3.377438e-05 1.068060e-05 6.774996e+00 8.175000e+01
3.936419e-05 1.186899e-05 6.774996e+00 8.225000e+01
3.623764e-05 1.145952e-05 6.774996e+00 8.275000e+01
3.355833e-05 1.061231e-05 6.774996e+00 8.325000e+01
5.514899e-05 1.378762e-05 6.774996e+00 8.375000e+01
6.878231e-05 1.577986e-05 6.774996e+00 8.425000e+01
6.716561e-05 1.540905e-05 6.774996e+00 8.475000e+01
4.839284e-05 1.293364e-05 6.774996e+00 8.525000e+01
4.680803e-05 1.298241e-05 6.774996e+00 8.575000e+01
6.479259e-05 1.571480e-05 6.774996e+00 8.625000e+01
4.006758e-05 1.208097e-05 6.774996e+00 8.675000e+01
7.626531e-05 1.705360e-05 6.774996e+00 8.725000e+01
2.855450e-05 1.079276e-05 6.774996e+00 8.775000e+01
3.688127e-05 1.229387e-05 6.774996e+00 8.825000e+01
3.802871e-05 1.267645e-05 6.774996e+00 8.875000e+01
4.082300e-05 1.360787e-05 6.774996e+00 8.925000e+01
4.352945e-05 1.450992e-05 6.774996e+00 8.975000e+01
4.968582e-06 4.968582e-06 6.774996e+00 9.025000e+01
1.622606e-05 9.368155e-06 6.774996e+00 9.075000e+01
1.181818e-05 8.356747e-06 6.774996e+00 9.125000e+01
3.007629e-05 1.345066e-05 6.774996e+00 9.175000e+01
1.928633e-05 1.113499e-05 6.774996e+00 9.225000e+01
6.765343e-06 6.765343e-06 6.774996e+00 9.275000e+01
2.047908e-05 1.182368e-05 6.774996e+00 9.325000e+01
2.744780e-05 1.372390e-05 6.774996e+00 9.375000e+01
2.053933e-05 1.185850e-05 6.774996e+00 9.425000e+01
1.361862e-05 9.629834e-06 6.774996e+00 9.475000e+01
6.844159e-06 6.844159e-06 6.774996e+00 9.525000e+01
6.821155e-06 6.821155e-06 6.774996e+00 9.575000e+01
1.377426e-05 9.739870e-06 6.774996e+00 9.625000e+01
6.824552e-06 6.824552e-06 6.774996e+00 9.675000e+01
2.051526e-05 1.184455e-05 6.774996e+00 9.725000e+01
2.767163e-05 1.383608e-05 6.774996e+00 9.775000e+01
6.691744e-06 6.691744e-06 6.774996e+00 9.825000e+01
2.085929e-05 1.204327e-05 6.774996e+00 9.875000e+01
6.726853e-06 6.726853e-06 6.774996e+00 9.925000e+01
6.899834e-06 6.899834e-06 6.774996e+00 9.975000e+01
7.136977e-05 1.731062e-05 6.824996e+00 5.025000e+01
9.233083e-05 1.968591e-05 6.824996e+00 5.075000e+01
7.863939e-05 1.804192e-05 6.824996e+00 5.125000e+01
7.258918e-05 1.665392e-05 6.824996e+00 5.175000e+01
6.571771e-05 1.643035e-05 6.824996e+00 5.225000e+01
6.655556e-05 1.718522e-05 6.824996e+00 5.275000e+01
6.307254e-05 1.685770e-05 6.824996e+00 5.325000e+01
5.263446e-05 1.519509e-05 6.824996e+00 5.375000e+01
6.641801e-05 1.660500e-05 6.824996e+00 5.425000e+01
5.476940e-05 1.519129e-05 6.824996e+00 5.475000e+01
6.757242e-05 1.806008e-05 6.824996e+00 5.525000e+01
9.676864e-05 2.163862e-05 6.824996e+00 5.575000e+01
8.664937e-05 2.042374e-05 6.824996e+00 5.625000e+01
9.403323e-05 2.052034e-05 6.824996e+00 5.675000e+01
1.053906e-04 2.197588e-05 6.824996e+00 5.725000e+01
9.740596e-05 2.295949e-05 6.824996e+00 5.775000e+01
7.287589e-05 2.021269e-05 6.824996e+00 5.825000e+01
9.004126e-05 2.251086e-05 6.824996e+00 5.875000e+01
1.242043e-04 2.589906e-05 6.824996e+00 5.925000e+01
1.127073e-04 2.520245e-05 6.824996e+00 5.975000e+01
1.638941e-04 3.417472e-05 6.824996e+00 6.025000e+01
2.070526e-04 3.912985e-05 6.824996e+00 6.075000e+01
1.762833e-04 3.598421e-05 6.824996e+00 6.125000e+01
1.958690e-04 3.637284e-05 6.824996e+00 6.175000e+01
1.165447e-04 2.913646e-05 6.824996e+00 6.225000e+01
1.477670e-04 3.694191e-05 6.824996e+00 6.275000e+01
9.514783e-05 3.008897e-05 6.824996e+00 6.325000e+01
6.382241e-05 2.412263e-05 6.824996e+00 6.375000e+01
6.944670e-05 2.315006e-05 6.824996e+00 6.425000e+01
5.198422e-05 2.122280e-05 6.824996e+00 6.475000e+01
8.233452e-05 2.911019e-05 6.824996e+00 6.525000e+01
2.916372e-05 1.683826e-05 6.824996e+00 6.575000e+01
5.118184e-05 2.089551e-05 6.824996e+00 6.625000e+01
4.596651e-05 1.876654e-05 6.824996e+00 6.675000e+01
1.874264e-05 1.325305e-05 6.824996e+00 6.725000e+01
7.496223e-05 2.833459e-05 6.824996e+00 6.775000e+01
3.247324e-05 1.874905e-05 6.824996e+00 6.825000e+01
5.615923e-05 2.511558e-05 6.824996e+00 6.875000e+01
6.063745e-05 2.711848e-05 6.824996e+00 6.925000e+01
4.701885e-05 2.714638e-05 6.824996e+00 6.975000e+01
1.409661e-05 1.409661e-05 6.824996e+00 7.025000e+01
6.110924e-05 2.732952e-05 6.824996e+00 7.075000e+01
5.182009e-05 2.317536e-05 6.824996e+00 7.125000e+01
1.697805e-05 1.200547e-05 6.824996e+00 7.175000e+01
5.302435e-05 1.874716e-05 6.824996e+00 7.225000e+01
3.420495e-05 1.396449e-05 6.824996e+00 7.275000e+01
4.305896e-05 1.522411e-05 6.824996e+00 7.325000e+01
1.969779e-05 9.849213e-06 6.824996e+00 7.375000e+01
3.465563e-05 1.225304e-05 6.824996e+00 7.425000e+01
2.384277e-05 9.733956e-06 6.824996e+00 7.475000e+01
3.295560e-05 1.165171e-05 6.824996e+00 7.525000e+01
3.647129e-05 1.215729e-05 6.824996e+00 7.575000e+01
1.836265e-05 8.212340e-06 6.824996e+00 7.625000e+01
4.150550e-05 1.198194e-05 6.824996e+00 7.675000e+01
3.976956e-05 1.199110e-05 6.824996e+00 7.725000e+01
6.244019e-05 1.514423e-05 6.824996e+00 7.775000e+01
3.088486e-05 1.029531e-05 6.824996e+00 7.825000e+01
2.050325e-05 8.370602e-06 6.824996e+00 7.875000e+01
2.894443e-05 1.023372e-05 6.824996e+00 7.925000e+01
5.096916e-05 1.362237e-05 6.824996e+00 7.975000e+01
5.743888e-05 1.393121e-05 6.824996e+00 8.025000e+01
3.451676e-05 1.091538e-05 6.824996e+00 8.075000e+01
2.551075e-05 9.642240e-06 6.824996e+00 8.125000e+01
4.627232e-05 1.283384e-05 6.824996e+00 8.175000e+01
3.380757e-05 1.069111e-05 6.824996e+00 8.225000e+01
6.620431e-05 1.518855e-05 6.824996e+00 8.275000e+01
5.848582e-05 1.462173e-05 6.824996e+00 8.325000e+01
5.170536e-05 1.335038e-05 6.824996e+00 8.375000e+01
4.840320e-05 1.293638e-05 6.824996e+00 8.425000e+01
5.064060e-05 1.353440e-05 6.824996e+00 8.475000e+01
7.296821e-05 1.631646e-05 6.824996e+00 8.525000e+01
4.996980e-05 1.335515e-05 6.824996e+00 8.575000e+01
5.188280e-05 1.386646e-05 6.824996e+00 8.625000e+01
5.213592e-05 1.446002e-05 6.824996e+00 8.675000e+01
6.179194e-05 1.544808e-05 6.824996e+00 8.725000e+01
5.638230e-05 1.506903e-05 6.824996e+00 8.775000e+01
3.525535e-05 1.246483e-05 6.824996e+00 8.825000e+01
4.375047e-05 1.383516e-05 6.824996e+00 8.875000e+01
5.467714e-05 1.578410e-05 6.824996e+00 8.925000e+01
1.507817e-05 8.705567e-06 6.824996e+00 8.975000e+01
3.659317e-05 1.383104e-05 6.824996e+00 9.025000e+01
3.850414e-05 1.455325e-05 6.824996e+00 9.075000e+01
4.247689e-05 1.605480e-05 6.824996e+00 9.125000e+01
2.497646e-05 1.248845e-05 6.824996e+00 9.175000e+01
3.272260e-05 1.463407e-05 6.824996e+00 9.225000e+01
2.777759e-05 1.388901e-05 6.824996e+00 9.275000e+01
1.365533e-05 9.656035e-06 6.824996e+00 9.325000e+01
2.065136e-05 1.192309e-05 6.824996e+00 9.375000e+01
0.000000e+00 0.000000e+00 6.824996e+00 9.425000e+01
0.000000e+00 0.000000e+00 6.824996e+00 9.475000e+01
1.372913e-05 9.707965e-06 6.824996e+00 9.525000e+01
6.871220e-06 6.871220e-06 6.824996e+00 9.575000e+01
2.081561e-05 1.201795e-05 6.824996e+00 9.625000e+01
6.814248e-06 6.814248e-06 6.824996e+00 9.675000e+01
1.378477e-05 9.747424e-06 6.824996e+00 9.725000e+01
2.039269e-05 1.177381e-05 6.824996e+00 9.775000e+01
2.757144e-05 1.378576e-05 6.824996e+00 9.825000e+01
0.000000e+00 0.000000e+00 6.824996e+00 9.875000e+01
6.796693e-06 6.796694e-06 6.824996e+00 9.925000e+01
1.390998e-05 9.835867e-06 6.824996e+00 9.975000e+01
1.449176e-04 2.561929e-05 6.874996e+00 5.025000e+01
9.254717e-05 2.019619e-05 6.874996e+00 5.075000e+01
6.934423e-05 1.681920e-05 6.874996e+00 5.125000e+01
6.516146e-05 1.741583e-05 6.874996e+00 5.175000e+01
7.829170e-05 1.957376e-05 6.874996e+00 5.225000e+01
5.425111e-05 1.635795e-05 6.874996e+00 5.275000e+01
6.244275e-05 1.731916e-05 6.874996e+00 5.325000e+01
8.105235e-05 1.910518e-05 6.874996e+00 5.375000e+01
6.562471e-05 1.820163e-05 6.874996e+00 5.425000e+01
4.618160e-05 1.632780e-05 6.874996e+00 5.475000e+01
9.320508e-05 2.330185e-05 6.874996e+00 5.525000e+01
1.115444e-04 2.559059e-05 6.874996e+00 5.575000e+01
6.087435e-05 1.835465e-05 6.874996e+00 5.625000e+01
7.137616e-05 2.152106e-05 6.874996e+00 5.675000e+01
8.261006e-05 2.490820e-05 6.874996e+00 5.725000e+01
1.000785e-04 2.775716e-05 6.874996e+00 5.775000e+01
1.351758e-04 3.186167e-05 6.874996e+00 5.825000e+01
9.845498e-05 2.631334e-05 6.874996e+00 5.875000e+01
9.153415e-05 2.759868e-05 6.874996e+00 5.925000e+01
1.189070e-04 3.432554e-05 6.874996e+00 5.975000e+01
1.370406e-04 3.662634e-05 6.874996e+00 6.025000e+01
1.483297e-04 3.708284e-05 6.874996e+00 6.075000e+01
1.277163e-04 3.192947e-05 6.874996e+00 6.125000e+01
1.350100e-04 3.608438e-05 6.874996e+00 6.175000e+01
2.021794e-04 4.520947e-05 6.874996e+00 6.225000e+01
8.629437e-05 2.876594e-05 6.874996e+00 6.275000e+01
1.198680e-04 3.095112e-05 6.874996e+00 6.325000e+01
8.564575e-05 2.582413e-05 6.874996e+00 6.375000e+01
3.933974e-05 1.967055e-05 6.874996e+00 6.425000e+01
2.105749e-05 1.489021e-05 6.874996e+00 6.475000e+01
8.490791e-05 3.002095e-05 6.874996e+00 6.525000e+01
2.192572e-05 1.550458e-05 6.874996e+00 6.575000e+01
6.482434e-05 2.899040e-05 6.874996e+00 6.625000e+01
1.553351e-04 4.912207e-05 6.874996e+00 6.675000e+01
6.666925e-05 2.981598e-05 6.874996e+00 6.725000e+01
3.406499e-05 1.966836e-05 6.874996e+00 6.775000e+01
2.898564e-05 1.673491e-05 6.874996e+00 6.825000e+01
1.071818e-04 2.972751e-05 6.874996e+00 6.875000e+01
7.591382e-05 2.191456e-05 6.874996e+00 6.925000e+01
4.395528e-05 1.554100e-05 6.874996e+00 6.975000e+01
2.561418e-05 1.145532e-05 6.874996e+00 7.025000e+01
4.805697e-05 1.519740e-05 6.874996e+00 7.075000e+01
5.990884e-05 1.601173e-05 6.874996e+00 7.125000e+01
3.536994e-05 1.179031e-05 6.874996e+00 7.175000e+01
2.878729e-05 1.088069e-05 6.874996e+00 7.225000e+01
2.812260e-05 1.062983e-05 6.874996e+00 7.275000e+01
3.311684e-05 1.103936e-05 6.874996e+00 7.325000e+01
3.124935e-05 1.041686e-05 6.874996e+00 7.375000e+01
1.812500e-05 8.105858e-06 6.874996e+00 7.425000e+01
1.838689e-05 8.223065e-06 6.874996e+00 7.475000e+01
1.043426e-05 6.024408e-06 6.874996e+00 7.525000e+01
4.113812e-05 1.187581e-05 6.874996e+00 7.575000e+01
2.891316e-05 1.022257e-05 6.874996e+00 7.625000e+01
1.465158e-05 7.325817e-06 6.874996e+00 7.675000e+01
3.119901e-05 1.039974e-05 6.874996e+00 7.725000e+01
2.782381e-05 9.837356e-06 6.874996e+00 7.775000e+01
2.544414e-05 9.617105e-06 6.874996e+00 7.825000e+01
2.555648e-05 9.659556e-06 6.874996e+00 7.875000e+01
3.406387e-05 1.077214e-05 6.874996e+00 7.925000e+01
2.441296e-05 9.227301e-06 6.874996e+00 7.975000e+01
4.753302e-05 1.318346e-05 6.874996e+00 8.025000e+01
1.058063e-05 6.108986e-06 6.874996e+00 8.075000e+01
5.175629e-05 1.336362e-05 6.874996e+00 8.125000e+01
1.753626e-05 7.842570e-06 6.874996e+00 8.175000e+01
2.571550e-05 9.719647e-06 6.874996e+00 8.225000e+01
3.438802e-05 1.087452e-05 6.874996e+00 8.275000e+01
4.165925e-05 1.202622e-05 6.874996e+00 8.325000e+01
3.651704e-05 1.154793e-05 6.874996e+00 8.375000e+01
3.220645e-05 1.073561e-05 6.874996e+00 8.425000e+01
2.475137e-05 9.355398e-06 6.874996e+00 8.475000e+01
4.043593e-05 1.219198e-05 6.874996e+00 8.525000e+01
3.803071e-05 1.202643e-05 6.874996e+00 8.575000e+01
5.226428e-05 1.396841e-05 6.874996e+00 8.625000e+01
4.624898e-05 1.335103e-05 6.874996e+00 8.675000e+01
5.445691e-05 1.510394e-05 6.874996e+00 8.725000e+01
3.688080e-05 1.229372e-05 6.874996e+00 8.775000e+01
3.021026e-05 1.141858e-05 6.874996e+00 8.825000e+01
5.660226e-05 1.633986e-05 6.874996e+00 8.875000e+01
4.221840e-05 1.407290e-05 6.874996e+00 8.925000e+01
4.040810e-05 1.428665e-05 6.874996e+00 8.975000e+01
5.615010e-05 1.775639e-05 6.874996e+00 9.025000e+01
2.875438e-05 1.285940e-05 6.874996e+00 9.075000e+01
3.096659e-05 1.384875e-05 6.874996e+00 9.125000e+01
1.314629e-05 9.295942e-06 6.874996e+00 9.175000e+01
6.688464e-06 6.688465e-06 6.874996e+00 9.225000e+01
1.399601e-05 9.896684e-06 6.874996e+00 9.275000e+01
3.434766e-05 1.536085e-05 6.874996e+00 9.325000e+01
1.376993e-05 9.736819e-06 6.874996e+00 9.375000e+01
4.160626e-05 1.698589e-05 6.874996e+00 9.425000e+01
1.367704e-05 9.671318e-06 6.874996e+00 9.475000e+01
6.944838e-06 6.944838e-06 6.874996e+00 9.525000e+01
2.068799e-05 1.194429e-05 6.874996e+00 9.575000e+01
1.392786e-05 9.848546e-06 6.874996e+00 9.625000e+01
2.730510e-05 1.365261e-05 6.874996e+00 9.675000e+01
6.897242e-06 6.897241e-06 6.874996e+00 9.725000e+01
2.697533e-05 1.348775e-05 6.874996e+00 9.775000e+01
1.390171e-05 9.830016e-06 6.874996e+00 9.825000e+01
6.661765e-06 6.661765e-06 6.874996e+00 9.875000e+01
6.997632e-06 6.997632e-06 6.874996e+00 9.925000e+01
6.716651e-06 6.716651e-06 6.874996e+00 9.975000e+01
1.112188e-04 2.319134e-05 6.924996e+00 5.025000e+01
1.256681e-04 2.418580e-05 6.924996e+00 5.075000e+01
9.070225e-05 2.267625e-05 6.924996e+00 5.125000e+01
4.749709e-05 1.679304e-05 6.924996e+00 5.175000e+01
8.502935e-05 2.272587e-05 6.924996e+00 5.225000e+01
1.799891e-05 1.039207e-05 6.924996e+00 5.275000e+01
4.079520e-05 1.541933e-05 6.924996e+00 5.325000e+01
5.058053e-05 1.911775e-05 6.924996e+00 5.375000e+01
5.540101e-05 2.094013e-05 6.924996e+00 5.425000e+01
7.048957e-05 2.349662e-05 6.924996e+00 5.475000e+01
4.672168e-05 1.907406e-05 6.924996e+00 5.525000e+01
7.290107e-05 2.305340e-05 6.924996e+00 5.575000e+01
6.661275e-05 2.517744e-05 6.924996e+00 5.625000e+01
1.111071e-04 3.350024e-05 6.924996e+00 5.675000e+01
1.025989e-04 3.244522e-05 6.924996e+00 5.725000e+01
1.470586e-04 3.676475e-05 6.924996e+00 5.775000e+01
5.981281e-05 2.260714e-05 6.924996e+00 5.825000e+01
5.187407e-05 2.319880e-05 6.924996e+00 5.875000e+01
1.461437e-04 3.905938e-05 6.924996e+00 5.925000e+01
9.674363e-05 3.059477e-05 6.924996e+00 5.975000e+01
8.846381e-05 2.667409e-05 6.924996e+00 6.025000e+01
1.310306e-04 3.275901e-05 6.924996e+00 6.075000e+01
9.528615e-05 3.176282e-05 6.924996e+00 6.125000e+01
1.059686e-04 3.351149e-05 6.924996e+00 6.175000e+01
9.737855e-05 3.246120e-05 6.924996e+00 6.225000e+01
1.118238e-04 3.536265e-05 6.924996e+00 6.275000e+01
4.178514e-05 2.412476e-05 6.924996e+00 6.325000e+01
8.978597e-05 3.665629e-05 6.924996e+00 6.375000e+01
2.487549e-05 1.758995e-05 6.924996e+00 6.425000e+01
6.441242e-05 2.629722e-05 6.924996e+00 6.475000e+01
2.805516e-05 1.619819e-05 6.924996e+00 6.525000e+01
7.933862e-05 2.509019e-05 6.924996e+00 6.575000e+01
5.480262e-05 1.826803e-05 6.924996e+00 6.625000e+01
6.340771e-05 1.830498e-05 6.924996e+00 6.675000e+01
3.506904e-05 1.325524e-05 6.924996e+00 6.725000e+01
7.611669e-05 1.902981e-05 6.924996e+00 6.775000e+01
5.106873e-05 1.474269e-05 6.924996e+00 6.825000e+01
6.591769e-05 1.598768e-05 6.924996e+00 6.875000e+01
5.284604e-05 1.465716e-05 6.924996e+00 6.925000e+01
4.027318e-05 1.273575e-05 6.924996e+00 6.975000e+01
2.991728e-05 1.057751e-05 6.924996e+00 7.025000e+01
4.474391e-05 1.241009e-05 6.924996e+00 7.075000e+01
3.984286e-05 1.201341e-05 6.924996e+00 7.125000e+01
4.850962e-05 1.345444e-05 6.924996e+00 7.175000e+01
5.039029e-05 1.346764e-05 6.924996e+00 7.225000e+01
2.725592e-05 9.636689e-06 6.924996e+00 7.275000e+01
5.052340e-05 1.350307e-05 6.924996e+00 7.325000e+01
3.729828e-05 1.179486e-05 6.924996e+00 7.375000e+01
3.201289e-05 1.067132e-05 6.924996e+00 7.425000e+01
2.059617e-05 8.408584e-06 6.924996e+00 7.475000e+01
2.506989e-05 9.475782e-06 6.924996e+00 7.525000e+01
2.596528e-05 9.814196e-06 6.924996e+00 7.575000e+01
3.853113e-05 1.161771e-05 6.924996e+00 7.625000e+01
3.456609e-05 1.093092e-05 6.924996e+00 7.675000e+01
2.548200e-05 9.631359e-06 6.924996e+00 7.725000e+01
4.046363e-05 1.220047e-05 6.924996e+00 7.775000e+01
2.406789e-05 9.096951e-06 6.924996e+00 7.825000e+01
3.458070e-05 1.093575e-05 6.924996e+00 7.875000e+01
4.053872e-05 1.222309e-05 6.924996e+00 7.925000e+01
3.199059e-05 1.066375e-05 6.924996e+00 7.975000e+01
4.485064e-05 1.243954e-05 6.924996e+00 8.025000e+01
1.772330e-05 7.926309e-06 6.924996e+00 8.075000e+01
1.848106e-05 8.265130e-06 6.924996e+00 8.125000e+01
4.142455e-05 1.195849e-05 6.924996e+00 8.175000e+01
3.103822e-05 1.034622e-05 6.924996e+00 8.225000e+01
5.173032e-05 1.382574e-05 6.924996e+00 8.275000e+01
5.658032e-05 1.414529e-05 6.924996e+00 8.325000e+01
5.209973e-05 1.345232e-05 6.924996e+00 8.375000e+01
3.669093e-05 1.160276e-05 6.924996e+00 8.425000e+01
4.779304e-05 1.325550e-05 6.924996e+00 8.475000e+01
4.321739e-05 1.247603e-05 6.924996e+00 8.525000e+01
3.795936e-05 1.200392e-05 6.924996e+00 8.575000e+01
7.518164e-05 1.724805e-05 6.924996e+00 8.625000e+01
3.125100e-05 1.104905e-05 6.924996e+00 8.675000e+01
6.682692e-05 1.670693e-05 6.924996e+00 8.725000e+01
5.283375e-05 1.525185e-05 6.924996e+00 8.775000e+01
4.846030e-05 1.461140e-05 6.924996e+00 8.825000e+01
3.800087e-05 1.343546e-05 6.924996e+00 8.875000e+01
2.533563e-05 1.133060e-05 6.924996e+00 8.925000e+01
5.795872e-05 1.747528e-05 6.924996e+00 8.975000e+01
2.323448e-05 1.161738e-05 6.924996e+00 9.025000e+01
3.010845e-05 1.346503e-05 6.924996e+00 9.075000e+01
3.166791e-05 1.416250e-05 6.924996e+00 9.125000e+01
6.746693e-06 6.746693e-06 6.924996e+00 9.175000e+01
3.447652e-05 1.541863e-05 6.924996e+00 9.225000e+01
3.468491e-05 1.551162e-05 6.924996e+00 9.275000e+01
0.000000e+00 0.000000e+00 6.924996e+00 9.325000e+01
1.394515e-05 9.860732e-06 6.924996e+00 9.375000e+01
6.949429e-06 6.949429e-06 6.924996e+00 9.425000e+01
0.000000e+00 0.000000e+00 6.924996e+00 9.475000e+01
1.372441e-05 9.704624e-06 6.924996e+00 9.525000e+01
1.371984e-05 9.701402e-06 6.924996e+00 9.575000e+01
3.450662e-05 1.543186e-05 6.924996e+00 9.625000e+01
0.000000e+00 0.000000e+00 6.924996e+00 9.675000e+01
6.902522e-06 6.902522e-06 6.924996e+00 9.725000e+01
2.703716e-05 1.351885e-05 6.924996e+00 9.775000e+01
6.987808e-06 6.987808e-06 6.924996e+00 9.825000e+01
6.706472e-06 6.706472e-06 6.924996e+00 9.875000e+01
6.923708e-06 6.923708e-06 6.924996e+00 9.925000e+01
1.345563e-05 9.514660e-06 6.924996e+00 9.975000e+01
7.501449e-05 2.165519e-05 6.974996e+00 5.025000e+01
7.845550e-05 2.481019e-05 6.974996e+00 5.075000e+01
4.826636e-05 1.970486e-05 6.974996e+00 5.125000e+01
