# Intensity Error [H,0,0] DeltaE
#  shape: 140x100
9.561827e-05 1.840238e-05 6.324997e+00 5.925000e+01
6.922785e-05 1.588252e-05 6.324997e+00 5.975000e+01
7.795451e-05 1.662050e-05 6.324997e+00 6.025000e+01
6.428868e-05 1.515354e-05 6.324997e+00 6.075000e+01
9.307059e-05 1.825328e-05 6.324997e+00 6.125000e+01
6.697886e-05 1.497738e-05 6.324997e+00 6.175000e+01
5.404932e-05 1.351267e-05 6.324997e+00 6.225000e+01
6.394234e-05 1.507179e-05 6.324997e+00 6.275000e+01
6.257191e-05 1.474884e-05 6.324997e+00 6.325000e+01
4.887459e-05 1.306284e-05 6.324997e+00 6.375000e+01
2.132433e-05 8.705653e-06 6.324997e+00 6.425000e+01
5.802707e-05 1.407411e-05 6.324997e+00 6.475000e+01
4.006881e-05 1.156713e-05 6.324997e+00 6.525000e+01
4.890771e-05 1.307150e-05 6.324997e+00 6.575000e+01
4.856536e-05 1.297992e-05 6.324997e+00 6.625000e+01
4.136131e-05 1.194060e-05 6.324997e+00 6.675000e+01
5.619598e-05 1.404947e-05 6.324997e+00 6.725000e+01
2.768663e-05 9.788955e-06 6.324997e+00 6.775000e+01
5.362855e-05 1.340761e-05 6.324997e+00 6.825000e+01
4.799785e-05 1.282843e-05 6.324997e+00 6.875000e+01
4.487376e-05 1.244629e-05 6.324997e+00 6.925000e+01
5.474994e-05 1.368781e-05 6.324997e+00 6.975000e+01
3.474091e-05 1.098619e-05 6.324997e+00 7.025000e+01
4.833205e-05 1.291754e-05 6.324997e+00 7.075000e+01
3.712427e-05 1.119380e-05 6.324997e+00 7.125000e+01
5.769985e-05 1.399477e-05 6.324997e+00 7.175000e+01
3.094536e-05 1.031545e-05 6.324997e+00 7.225000e+01
5.477377e-05 1.369382e-05 6.324997e+00 7.275000e+01
5.507424e-05 1.376883e-05 6.324997e+00 7.325000e+01
4.100240e-05 1.183657e-05 6.324997e+00 7.375000e+01
5.726879e-05 1.388988e-05 6.324997e+00 7.425000e+01
3.040008e-05 1.013359e-05 6.324997e+00 7.475000e+01
4.120365e-05 1.189480e-05 6.324997e+00 7.525000e+01
3.785647e-05 1.141428e-05 6.324997e+00 7.575000e+01
4.823289e-05 1.289110e-05 6.324997e+00 7.625000e+01
7.099598e-05 1.549289e-05 6.324997e+00 7.675000e+01
6.023035e-05 1.419666e-05 6.324997e+00 7.725000e+01
2.678636e-05 9.470604e-06 6.324997e+00 7.775000e+01
2.762972e-05 9.768698e-06 6.324997e+00 7.825000e+01
2.409799e-05 9.108211e-06 6.324997e+00 7.875000e+01
3.087161e-05 1.029081e-05 6.324997e+00 7.925000e+01
7.081933e-05 1.545430e-05 6.324997e+00 7.975000e+01
1.026169e-04 1.843086e-05 6.324997e+00 8.025000e+01
6.285538e-05 1.442027e-05 6.324997e+00 8.075000e+01
6.568267e-05 1.506886e-05 6.324997e+00 8.125000e+01
6.255759e-05 1.474534e-05 6.324997e+00 8.175000e+01
4.816461e-05 1.287263e-05 6.324997e+00 8.225000e+01
8.814689e-05 1.728725e-05 6.324997e+00 8.275000e+01
4.215306e-05 1.169135e-05 6.324997e+00 8.325000e+01
7.263378e-05 1.548587e-05 6.324997e+00 8.375000e+01
5.892338e-05 1.429137e-05 6.324997e+00 8.425000e+01
4.113071e-05 1.187357e-05 6.324997e+00 8.475000e+01
5.478909e-05 1.369757e-05 6.324997e+00 8.525000e+01
5.682671e-05 1.378271e-05 6.324997e+00 8.575000e+01
4.199043e-05 1.164619e-05 6.324997e+00 8.625000e+01
2.360787e-05 8.923026e-06 6.324997e+00 8.675000e+01
4.193359e-05 1.210548e-05 6.324997e+00 8.725000e+01
3.134124e-05 1.044715e-05 6.324997e+00 8.775000e+01
4.715633e-05 1.307892e-05 6.324997e+00 8.825000e+01
3.118444e-05 1.039491e-05 6.324997e+00 8.875000e+01
3.241788e-05 1.080608e-05 6.324997e+00 8.925000e+01
3.491061e-05 1.163691e-05 6.324997e+00 8.975000e+01
2.005917e-05 8.970855e-06 6.324997e+00 9.025000e+01
2.969552e-05 1.122399e-05 6.324997e+00 9.075000e+01
1.328549e-05 7.670391e-06 6.324997e+00 9.125000e+01
3.737343e-05 1.321360e-05 6.324997e+00 9.175000e+01
3.134433e-05 1.279637e-05 6.324997e+00 9.225000e+01
2.317144e-05 1.158582e-05 6.324997e+00 9.275000e+01
1.184975e-05 8.379041e-06 6.324997e+00 9.325000e+01
4.673301e-05 1.766351e-05 6.324997e+00 9.375000e+01
2.942369e-05 1.471194e-05 6.324997e+00 9.425000e+01
7.999609e-06 7.999609e-06 6.324997e+00 9.475000e+01
0.000000e+00 0.000000e+00 6.324997e+00 9.525000e+01
8.523732e-06 8.523731e-06 6.324997e+00 9.575000e+01
2.315692e-05 1.336968e-05 6.324997e+00 9.625000e+01
8.966239e-06 8.966239e-06 6.324997e+00 9.675000e+01
1.917277e-05 1.355719e-05 6.324997e+00 9.725000e+01
0.000000e+00 0.000000e+00 6.324997e+00 9.775000e+01
3.007603e-05 1.736447e-05 6.324997e+00 9.825000e+01
1.810172e-05 1.279985e-05 6.324997e+00 9.875000e+01
8.710377e-06 8.710377e-06 6.324997e+00 9.925000e+01
9.910699e-06 9.910698e-06 6.324997e+00 9.975000e+01
1.242499e-04 2.163010e-05 6.374997e+00 5.025000e+01
8.309906e-05 1.771763e-05 6.374997e+00 5.075000e+01
1.187343e-04 2.066966e-05 6.374997e+00 5.125000e+01
1.227776e-04 2.105713e-05 6.374997e+00 5.175000e+01
1.284316e-04 2.235786e-05 6.374997e+00 5.225000e+01
1.108915e-04 2.059260e-05 6.374997e+00 5.275000e+01
9.396389e-05 1.879330e-05 6.374997e+00 5.325000e+01
1.271089e-04 2.180019e-05 6.374997e+00 5.375000e+01
8.806666e-05 1.797716e-05 6.374997e+00 5.425000e+01
9.616148e-05 1.817341e-05 6.374997e+00 5.475000e+01
1.142926e-04 2.052850e-05 6.374997e+00 5.525000e+01
1.203793e-04 2.128131e-05 6.374997e+00 5.575000e+01
8.893180e-05 1.815355e-05 6.374997e+00 5.625000e+01
1.113437e-04 2.032933e-05 6.374997e+00 5.675000e+01
1.320686e-04 2.201223e-05 6.374997e+00 5.725000e+01
1.056147e-04 1.896969e-05 6.374997e+00 5.775000e+01
9.017268e-05 1.768480e-05 6.374997e+00 5.825000e+01
1.290154e-04 2.180848e-05 6.374997e+00 5.875000e+01
1.017872e-04 1.923653e-05 6.374997e+00 5.925000e+01
5.854603e-05 1.463690e-05 6.374997e+00 5.975000e+01
1.197386e-04 2.084472e-05 6.374997e+00 6.025000e+01
8.483161e-05 1.696701e-05 6.374997e+00 6.075000e+01
6.342187e-05 1.455033e-05 6.374997e+00 6.125000e+01
7.804013e-05 1.663890e-05 6.374997e+00 6.175000e+01
6.713350e-05 1.540227e-05 6.374997e+00 6.225000e+01
7.512010e-05 1.639294e-05 6.374997e+00 6.275000e+01
6.843435e-05 1.570041e-05 6.374997e+00 6.325000e+01
8.191220e-05 1.672083e-05 6.374997e+00 6.375000e+01
4.264943e-05 1.182931e-05 6.374997e+00 6.425000e+01
3.105353e-05 1.035162e-05 6.374997e+00 6.475000e+01
3.859428e-05 1.163684e-05 6.374997e+00 6.525000e+01
3.191827e-05 1.063988e-05 6.374997e+00 6.575000e+01
4.326951e-05 1.249136e-05 6.374997e+00 6.625000e+01
2.400233e-05 9.072246e-06 6.374997e+00 6.675000e+01
5.272516e-05 1.318182e-05 6.374997e+00 6.725000e+01
5.105732e-05 1.318357e-05 6.374997e+00 6.775000e+01
2.780450e-05 9.830698e-06 6.374997e+00 6.825000e+01
2.126437e-05 8.681380e-06 6.374997e+00 6.875000e+01
2.902140e-05 1.026095e-05 6.374997e+00 6.925000e+01
2.380359e-05 8.997190e-06 6.374997e+00 6.975000e+01
4.970521e-05 1.283402e-05 6.374997e+00 7.025000e+01
5.059048e-05 1.306282e-05 6.374997e+00 7.075000e+01
4.147802e-05 1.197409e-05 6.374997e+00 7.125000e+01
8.111679e-05 1.691432e-05 6.374997e+00 7.175000e+01
4.671938e-05 1.295802e-05 6.374997e+00 7.225000e+01
7.748741e-05 1.615759e-05 6.374997e+00 7.275000e+01
4.634674e-05 1.238707e-05 6.374997e+00 7.325000e+01
3.364639e-05 1.064031e-05 6.374997e+00 7.375000e+01
6.599175e-05 1.513995e-05 6.374997e+00 7.425000e+01
5.662201e-05 1.415577e-05 6.374997e+00 7.475000e+01
6.322634e-05 1.490304e-05 6.374997e+00 7.525000e+01
6.372287e-05 1.461934e-05 6.374997e+00 7.575000e+01
6.601662e-05 1.476209e-05 6.374997e+00 7.625000e+01
1.705054e-05 7.625527e-06 6.374997e+00 7.675000e+01
5.944006e-05 1.441648e-05 6.374997e+00 7.725000e+01
6.391478e-05 1.506520e-05 6.374997e+00 7.775000e+01
6.453134e-05 1.480473e-05 6.374997e+00 7.825000e+01
5.630774e-05 1.365698e-05 6.374997e+00 7.875000e+01
3.966359e-05 1.144999e-05 6.374997e+00 7.925000e+01
4.857803e-05 1.298333e-05 6.374997e+00 7.975000e+01
7.737968e-05 1.649784e-05 6.374997e+00 8.025000e+01
6.959207e-05 1.556149e-05 6.374997e+00 8.075000e+01
5.339873e-05 1.334990e-05 6.374997e+00 8.125000e+01
3.264353e-05 1.032296e-05 6.374997e+00 8.175000e+01
5.758255e-05 1.396600e-05 6.374997e+00 8.225000e+01
5.925626e-05 1.437209e-05 6.374997e+00 8.275000e+01
7.022315e-05 1.570266e-05 6.374997e+00 8.325000e+01
3.676178e-05 1.108429e-05 6.374997e+00 8.375000e+01
4.583082e-05 1.224889e-05 6.374997e+00 8.425000e+01
5.064476e-05 1.307671e-05 6.374997e+00 8.475000e+01
7.931149e-05 1.690942e-05 6.374997e+00 8.525000e+01
4.386037e-05 1.266176e-05 6.374997e+00 8.575000e+01
3.586861e-05 1.134272e-05 6.374997e+00 8.625000e+01
3.466523e-05 1.096221e-05 6.374997e+00 8.675000e+01
3.603768e-05 1.139629e-05 6.374997e+00 8.725000e+01
1.579217e-05 7.896154e-06 6.374997e+00 8.775000e+01
2.072176e-05 9.267122e-06 6.374997e+00 8.825000e+01
4.640914e-05 1.399297e-05 6.374997e+00 8.875000e+01
4.171587e-05 1.319178e-05 6.374997e+00 8.925000e+01
1.759493e-05 8.797489e-06 6.374997e+00 8.975000e+01
2.429669e-05 1.086586e-05 6.374997e+00 9.025000e+01
2.115742e-05 1.057874e-05 6.374997e+00 9.075000e+01
2.220899e-05 1.110458e-05 6.374997e+00 9.125000e+01
5.934179e-06 5.934179e-06 6.374997e+00 9.175000e+01
1.322376e-05 9.350610e-06 6.374997e+00 9.225000e+01
3.659206e-05 1.636458e-05 6.374997e+00 9.275000e+01
7.931156e-06 7.931156e-06 6.374997e+00 9.325000e+01
2.575280e-05 1.486851e-05 6.374997e+00 9.375000e+01
1.905297e-05 1.347254e-05 6.374997e+00 9.425000e+01
3.079576e-05 1.777994e-05 6.374997e+00 9.475000e+01
3.162701e-05 1.825987e-05 6.374997e+00 9.525000e+01
1.058277e-05 1.058277e-05 6.374997e+00 9.575000e+01
2.620335e-05 1.852863e-05 6.374997e+00 9.625000e+01
2.816070e-05 1.991325e-05 6.374997e+00 9.675000e+01
1.414317e-05 1.414317e-05 6.374997e+00 9.725000e+01
0.000000e+00 0.000000e+00 6.374997e+00 9.775000e+01
0.000000e+00 0.000000e+00 6.374997e+00 9.825000e+01
2.046028e-05 2.046028e-05 6.374997e+00 9.875000e+01
0.000000e+00 0.000000e+00 6.374997e+00 9.925000e+01
0.000000e+00 0.000000e+00 6.374997e+00 9.975000e+01
1.189504e-04 2.136533e-05 6.424997e+00 5.025000e+01
1.078704e-04 1.969508e-05 6.424997e+00 5.075000e+01
1.277654e-04 2.191242e-05 6.424997e+00 5.125000e+01
5.457562e-05 1.458635e-05 6.424997e+00 5.175000e+01
1.212317e-04 2.143175e-05 6.424997e+00 5.225000e+01
1.248287e-04 2.173067e-05 6.424997e+00 5.275000e+01
1.099694e-04 2.042189e-05 6.424997e+00 5.325000e+01
1.415469e-04 2.266641e-05 6.424997e+00 5.375000e+01
1.018849e-04 1.892030e-05 6.424997e+00 5.425000e+01
1.108698e-04 2.058897e-05 6.424997e+00 5.475000e+01
1.162772e-04 2.088469e-05 6.424997e+00 5.525000e+01
1.042513e-04 1.970231e-05 6.424997e+00 5.575000e+01
9.709364e-05 1.904230e-05 6.424997e+00 5.625000e+01
1.215202e-04 2.084103e-05 6.424997e+00 5.675000e+01
9.527019e-05 1.800493e-05 6.424997e+00 5.725000e+01
1.025470e-04 1.938015e-05 6.424997e+00 5.775000e+01
8.912279e-05 1.819260e-05 6.424997e+00 5.825000e+01
8.132287e-05 1.733867e-05 6.424997e+00 5.875000e+01
1.433851e-04 2.296112e-05 6.424997e+00 5.925000e+01
1.269477e-04 2.115859e-05 6.424997e+00 5.975000e+01
8.017375e-05 1.636605e-05 6.424997e+00 6.025000e+01
1.133337e-04 2.003528e-05 6.424997e+00 6.075000e+01
1.157763e-04 2.046717e-05 6.424997e+00 6.125000e+01
7.985438e-05 1.702553e-05 6.424997e+00 6.175000e+01
7.945994e-05 1.694174e-05 6.424997e+00 6.225000e+01
6.565315e-05 1.506222e-05 6.424997e+00 6.275000e+01
6.595349e-05 1.474798e-05 6.424997e+00 6.325000e+01
2.423388e-05 9.159845e-06 6.424997e+00 6.375000e+01
5.001985e-05 1.336881e-05 6.424997e+00 6.425000e+01
3.988512e-05 1.202623e-05 6.424997e+00 6.475000e+01
4.712197e-05 1.306983e-05 6.424997e+00 6.525000e+01
3.054129e-05 1.018084e-05 6.424997e+00 6.575000e+01
5.898624e-05 1.390360e-05 6.424997e+00 6.625000e+01
4.454001e-05 1.235375e-05 6.424997e+00 6.675000e+01
4.637807e-05 1.286327e-05 6.424997e+00 6.725000e+01
5.077801e-05 1.357134e-05 6.424997e+00 6.775000e+01
5.058192e-05 1.351921e-05 6.424997e+00 6.825000e+01
5.318286e-05 1.329618e-05 6.424997e+00 6.875000e+01
3.292370e-05 1.041150e-05 6.424997e+00 6.925000e+01
4.127288e-05 1.191478e-05 6.424997e+00 6.975000e+01
5.008210e-05 1.338546e-05 6.424997e+00 7.025000e+01
4.414721e-05 1.274444e-05 6.424997e+00 7.075000e+01
4.944897e-05 1.321604e-05 6.424997e+00 7.125000e+01
4.280717e-05 1.187286e-05 6.424997e+00 7.175000e+01
4.576590e-05 1.223176e-05 6.424997e+00 7.225000e+01
3.164098e-05 1.054704e-05 6.424997e+00 7.275000e+01
5.375113e-05 1.387872e-05 6.424997e+00 7.325000e+01
4.766257e-05 1.321944e-05 6.424997e+00 7.375000e+01
4.397434e-05 1.219656e-05 6.424997e+00 7.425000e+01
4.228556e-05 1.172821e-05 6.424997e+00 7.475000e+01
5.342259e-05 1.335602e-05 6.424997e+00 7.525000e+01
6.730390e-05 1.544094e-05 6.424997e+00 7.575000e+01
2.930618e-05 1.036158e-05 6.424997e+00 7.625000e+01
4.561751e-05 1.265233e-05 6.424997e+00 7.675000e+01
4.921173e-05 1.270659e-05 6.424997e+00 7.725000e+01
6.516768e-05 1.457224e-05 6.424997e+00 7.775000e+01
4.528702e-05 1.256063e-05 6.424997e+00 7.825000e+01
4.335924e-05 1.251683e-05 6.424997e+00 7.875000e+01
4.324598e-05 1.248434e-05 6.424997e+00 7.925000e+01
7.409257e-05 1.579671e-05 6.424997e+00 7.975000e+01
3.975175e-05 1.147559e-05 6.424997e+00 8.025000e+01
7.399601e-05 1.614752e-05 6.424997e+00 8.075000e+01
6.401258e-05 1.552562e-05 6.424997e+00 8.125000e+01
7.263232e-05 1.666319e-05 6.424997e+00 8.175000e+01
7.165193e-05 1.602209e-05 6.424997e+00 8.225000e+01
6.788076e-05 1.557327e-05 6.424997e+00 8.275000e+01
3.418987e-05 1.139672e-05 6.424997e+00 8.325000e+01
5.385917e-05 1.493811e-05 6.424997e+00 8.375000e+01
6.674815e-05 1.668723e-05 6.424997e+00 8.425000e+01
3.125409e-05 1.105008e-05 6.424997e+00 8.475000e+01
5.554670e-05 1.484582e-05 6.424997e+00 8.525000e+01
3.810423e-05 1.270154e-05 6.424997e+00 8.575000e+01
4.249804e-05 1.416615e-05 6.424997e+00 8.625000e+01
4.752130e-05 1.502776e-05 6.424997e+00 8.675000e+01
1.787832e-05 8.939308e-06 6.424997e+00 8.725000e+01
3.767056e-05 1.331869e-05 6.424997e+00 8.775000e+01
3.072496e-05 1.254370e-05 6.424997e+00 8.825000e+01
4.048145e-05 1.530067e-05 6.424997e+00 8.875000e+01
3.365630e-05 1.374026e-05 6.424997e+00 8.925000e+01
1.665704e-05 9.616975e-06 6.424997e+00 8.975000e+01
4.155724e-05 1.570718e-05 6.424997e+00 9.025000e+01
2.016158e-05 1.164030e-05 6.424997e+00 9.075000e+01
3.132086e-05 1.566070e-05 6.424997e+00 9.125000e+01
2.508153e-05 1.448085e-05 6.424997e+00 9.175000e+01
9.162944e-06 9.162943e-06 6.424997e+00 9.225000e+01
0.000000e+00 0.000000e+00 6.424997e+00 9.275000e+01
1.312384e-05 1.312384e-05 6.424997e+00 9.325000e+01
0.000000e+00 0.000000e+00 6.424997e+00 9.375000e+01
0.000000e+00 0.000000e+00 6.424997e+00 9.425000e+01
2.468085e-05 2.468085e-05 6.424997e+00 9.475000e+01
2.763690e-05 2.763690e-05 6.424997e+00 9.525000e+01
0.000000e+00 0.000000e+00 6.424997e+00 9.575000e+01
1.117284e-04 6.450675e-05 6.424997e+00 9.625000e+01
0.000000e+00 0.000000e+00 6.424997e+00 9.675000e+01
0.000000e+00 0.000000e+00 6.424997e+00 9.725000e+01
0.000000e+00 0.000000e+00 6.424997e+00 9.775000e+01
0.000000e+00 0.000000e+00 6.424997e+00 9.825000e+01
2.361994e-05 2.361994e-05 6.424997e+00 9.875000e+01
0.000000e+00 0.000000e+00 6.424997e+00 9.925000e+01
1.560104e-05 1.560104e-05 6.424997e+00 9.975000e+01
9.744436e-05 1.875408e-05 6.474997e+00 5.025000e+01
1.185516e-04 2.129354e-05 6.474997e+00 5.075000e+01
1.383638e-04 2.306129e-05 6.474997e+00 5.125000e+01
1.250723e-04 2.177339e-05 6.474997e+00 5.175000e+01
1.124815e-04 2.088798e-05 6.474997e+00 5.225000e+01
8.010368e-05 1.748088e-05 6.474997e+00 5.275000e+01
8.182654e-05 1.706251e-05 6.474997e+00 5.325000e+01
1.167528e-04 2.063970e-05 6.474997e+00 5.375000e+01
1.292388e-04 2.216524e-05 6.474997e+00 5.425000e+01
1.086323e-04 2.017331e-05 6.474997e+00 5.475000e+01
1.179245e-04 2.118091e-05 6.474997e+00 5.525000e+01
1.420257e-04 2.304034e-05 6.474997e+00 5.575000e+01
1.085536e-04 1.949721e-05 6.474997e+00 5.625000e+01
1.633398e-04 2.408387e-05 6.474997e+00 5.675000e+01
1.537317e-04 2.400989e-05 6.474997e+00 5.725000e+01
1.337915e-04 2.229935e-05 6.474997e+00 5.775000e+01
1.116623e-04 2.038743e-05 6.474997e+00 5.825000e+01
1.244786e-04 2.134889e-05 6.474997e+00 5.875000e+01
1.232396e-04 2.054049e-05 6.474997e+00 5.925000e+01
1.392748e-04 2.202198e-05 6.474997e+00 5.975000e+01
9.587354e-05 1.880291e-05 6.474997e+00 6.025000e+01
1.280405e-04 2.164365e-05 6.474997e+00 6.075000e+01
9.147058e-05 1.829461e-05 6.474997e+00 6.125000e+01
6.780853e-05 1.555694e-05 6.474997e+00 6.175000e+01
8.995943e-05 1.731333e-05 6.474997e+00 6.225000e+01
6.514300e-05 1.494509e-05 6.474997e+00 6.275000e+01
8.999642e-05 1.799991e-05 6.474997e+00 6.325000e+01
3.630187e-05 1.147995e-05 6.474997e+00 6.375000e+01
5.457232e-05 1.409111e-05 6.474997e+00 6.425000e+01
6.560688e-05 1.505180e-05 6.474997e+00 6.475000e+01
4.951078e-05 1.278382e-05 6.474997e+00 6.525000e+01
2.758157e-05 9.752153e-06 6.474997e+00 6.575000e+01
5.467599e-05 1.411763e-05 6.474997e+00 6.625000e+01
5.859243e-05 1.464874e-05 6.474997e+00 6.675000e+01
2.148919e-05 8.773195e-06 6.474997e+00 6.725000e+01
5.974383e-05 1.408221e-05 6.474997e+00 6.775000e+01
4.280905e-05 1.187363e-05 6.474997e+00 6.825000e+01
6.707653e-05 1.538894e-05 6.474997e+00 6.875000e+01
6.208771e-05 1.505903e-05 6.474997e+00 6.925000e+01
5.501021e-05 1.420400e-05 6.474997e+00 6.975000e+01
4.463703e-05 1.238034e-05 6.474997e+00 7.025000e+01
3.558835e-05 1.073052e-05 6.474997e+00 7.075000e+01
4.024136e-05 1.161691e-05 6.474997e+00 7.125000e+01
5.444178e-05 1.405702e-05 6.474997e+00 7.175000e+01
7.041127e-05 1.615394e-05 6.474997e+00 7.225000e+01
6.082896e-05 1.475350e-05 6.474997e+00 7.275000e+01
6.222072e-05 1.427457e-05 6.474997e+00 7.325000e+01
4.231069e-05 1.173509e-05 6.474997e+00 7.375000e+01
7.806041e-05 1.664285e-05 6.474997e+00 7.425000e+01
2.635647e-05 9.961836e-06 6.474997e+00 7.475000e+01
4.817257e-05 1.336088e-05 6.474997e+00 7.525000e+01
3.067875e-05 1.022636e-05 6.474997e+00 7.575000e+01
4.323892e-05 1.199257e-05 6.474997e+00 7.625000e+01
3.581989e-05 1.132743e-05 6.474997e+00 7.675000e+01
4.363850e-05 1.315762e-05 6.474997e+00 7.725000e+01
5.208618e-05 1.444631e-05 6.474997e+00 7.775000e+01
4.042042e-05 1.218735e-05 6.474997e+00 7.825000e+01
6.122985e-05 1.485078e-05 6.474997e+00 7.875000e+01
3.838385e-05 1.213816e-05 6.474997e+00 7.925000e+01
4.323827e-05 1.367340e-05 6.474997e+00 7.975000e+01
5.727613e-05 1.588581e-05 6.474997e+00 8.025000e+01
5.572344e-05 1.489310e-05 6.474997e+00 8.075000e+01
4.784202e-05 1.381099e-05 6.474997e+00 8.125000e+01
4.704826e-05 1.418569e-05 6.474997e+00 8.175000e+01
2.435757e-05 1.089321e-05 6.474997e+00 8.225000e+01
6.323831e-05 1.753944e-05 6.474997e+00 8.275000e+01
3.522567e-05 1.245444e-05 6.474997e+00 8.325000e+01
3.658689e-05 1.293557e-05 6.474997e+00 8.375000e+01
2.969851e-05 1.212478e-05 6.474997e+00 8.425000e+01
3.333805e-05 1.361048e-05 6.474997e+00 8.475000e+01
5.682151e-05 1.713257e-05 6.474997e+00 8.525000e+01
3.047024e-05 1.243961e-05 6.474997e+00 8.575000e+01
6.036856e-05 1.820188e-05 6.474997e+00 8.625000e+01
3.847999e-05 1.570969e-05 6.474997e+00 8.675000e+01
2.942818e-05 1.471410e-05 6.474997e+00 8.725000e+01
2.765193e-05 1.382603e-05 6.474997e+00 8.775000e+01
2.953940e-05 1.476979e-05 6.474997e+00 8.825000e+01
1.661165e-05 1.174629e-05 6.474997e+00 8.875000e+01
0.000000e+00 0.000000e+00 6.474997e+00 8.925000e+01
4.438503e-05 2.219253e-05 6.474997e+00 8.975000e+01
5.584274e-05 2.497371e-05 6.474997e+00 9.025000e+01
3.682137e-05 2.125884e-05 6.474997e+00 9.075000e+01
1.536528e-05 1.536528e-05 6.474997e+00 9.125000e+01
0.000000e+00 0.000000e+00 6.474997e+00 9.175000e+01
0.000000e+00 0.000000e+00 6.474997e+00 9.225000e+01
0.000000e+00 0.000000e+00 6.474997e+00 9.275000e+01
0.000000e+00 0.000000e+00 6.474997e+00 9.325000e+01
0.000000e+00 0.000000e+00 6.474997e+00 9.375000e+01
2.733182e-05 2.733182e-05 6.474997e+00 9.425000e+01
0.000000e+00 0.000000e+00 6.474997e+00 9.475000e+01
1.704432e-05 1.704432e-05 6.474997e+00 9.525000e+01
1.437652e-05 1.437652e-05 6.474997e+00 9.575000e+01
0.000000e+00 0.000000e+00 6.474997e+00 9.625000e+01
2.410639e-05 1.704592e-05 6.474997e+00 9.675000e+01
3.258675e-05 1.881399e-05 6.474997e+00 9.725000e+01
2.086714e-05 1.475532e-05 6.474997e+00 9.775000e+01
3.005945e-05 1.735502e-05 6.474997e+00 9.825000e+01
9.175493e-06 9.175493e-06 6.474997e+00 9.875000e+01
1.662914e-05 1.175868e-05 6.474997e+00 9.925000e+01
2.522875e-05 1.456587e-05 6.474997e+00 9.975000e+01
9.180478e-05 1.874027e-05 6.524997e+00 5.025000e+01
1.153147e-04 2.105423e-05 6.524997e+00 5.075000e+01
9.035778e-05 1.884145e-05 6.524997e+00 5.125000e+01
1.029270e-04 2.018610e-05 6.524997e+00 5.175000e+01
1.414977e-04 2.326283e-05 6.524997e+00 5.225000e+01
9.845981e-05 1.860796e-05 6.524997e+00 5.275000e+01
1.009637e-04 1.943137e-05 6.524997e+00 5.325000e+01
1.059581e-04 2.002515e-05 6.524997e+00 5.375000e+01
1.121724e-04 2.083065e-05 6.524997e+00 5.425000e+01
1.311920e-04 2.250004e-05 6.524997e+00 5.475000e+01
1.599530e-04 2.439361e-05 6.524997e+00 5.525000e+01
1.178621e-04 2.021383e-05 6.524997e+00 5.575000e+01
1.399238e-04 2.269957e-05 6.524997e+00 5.625000e+01
1.158927e-04 2.081559e-05 6.524997e+00 5.675000e+01
1.400483e-04 2.302453e-05 6.524997e+00 5.725000e+01
9.425585e-05 1.885204e-05 6.524997e+00 5.775000e+01
1.077289e-04 1.966917e-05 6.524997e+00 5.825000e+01
9.291053e-05 1.788135e-05 6.524997e+00 5.875000e+01
1.313330e-04 2.188950e-05 6.524997e+00 5.925000e+01
1.327094e-04 2.211912e-05 6.524997e+00 5.975000e+01
1.155320e-04 2.075090e-05 6.524997e+00 6.025000e+01
8.833684e-05 1.803224e-05 6.524997e+00 6.075000e+01
1.029799e-04 1.880213e-05 6.524997e+00 6.125000e+01
9.163932e-05 1.763628e-05 6.524997e+00 6.175000e+01
1.011900e-04 1.912373e-05 6.524997e+00 6.225000e+01
6.216465e-05 1.507749e-05 6.524997e+00 6.275000e+01
6.223518e-05 1.509461e-05 6.524997e+00 6.325000e+01
8.533716e-05 1.742017e-05 6.524997e+00 6.375000e+01
7.613185e-05 1.587505e-05 6.524997e+00 6.425000e+01
5.126804e-05 1.323782e-05 6.524997e+00 6.475000e+01
8.352556e-05 1.741692e-05 6.524997e+00 6.525000e+01
6.622725e-05 1.561043e-05 6.524997e+00 6.575000e+01
3.249030e-05 1.083040e-05 6.524997e+00 6.625000e+01
3.355494e-05 1.061134e-05 6.524997e+00 6.675000e+01
4.290788e-05 1.190081e-05 6.524997e+00 6.725000e+01
2.857456e-05 1.010285e-05 6.524997e+00 6.775000e+01
5.525775e-05 1.426795e-05 6.524997e+00 6.825000e+01
2.565740e-05 9.698011e-06 6.524997e+00 6.875000e+01
3.802196e-05 1.146445e-05 6.524997e+00 6.925000e+01
2.615890e-05 9.248731e-06 6.524997e+00 6.975000e+01
5.238399e-05 1.352589e-05 6.524997e+00 7.025000e+01
5.620030e-05 1.451140e-05 6.524997e+00 7.075000e+01
4.559602e-05 1.316284e-05 6.524997e+00 7.125000e+01
4.703399e-05 1.304517e-05 6.524997e+00 7.175000e+01
5.380365e-05 1.345126e-05 6.524997e+00 7.225000e+01
4.993054e-05 1.334461e-05 6.524997e+00 7.275000e+01
4.796980e-05 1.384781e-05 6.524997e+00 7.325000e+01
8.228957e-05 1.840098e-05 6.524997e+00 7.375000e+01
5.089632e-05 1.411646e-05 6.524997e+00 7.425000e+01
3.954925e-05 1.192482e-05 6.524997e+00 7.475000e+01
6.091729e-05 1.522946e-05 6.524997e+00 7.525000e+01
3.032133e-05 1.146055e-05 6.524997e+00 7.575000e+01
3.628426e-05 1.282861e-05 6.524997e+00 7.625000e+01
2.121421e-05 9.487360e-06 6.524997e+00 7.675000e+01
